id_evento,id_videojuego,nombre,descripcion,fecha_inicio,fecha_fin,tipo,activo
311,13175,Evento Order,Take case author create structure oil probably sister.,2025-06-10,2025-05-03,Promoción,False
312,1571,Evento Hard,Much street together field.,2025-05-14,2025-02-22,Torneo,True
313,10635,Evento Which,Almost help second special.,2025-04-17,2025-04-08,Torneo,True
314,14072,Evento Responsibility,Give again somebody worker budget blue strong.,2025-01-29,2025-06-28,Promoción,False
315,2195,Evento Nothing,College something of lead night inside discussion.,2025-01-07,2025-04-25,Promoción,True
316,5119,Evento Current,Fish group nothing man.,2025-06-28,2025-02-08,Torneo,False
317,13606,Evento One,Themselves challenge standard sea.,2025-04-28,2025-04-19,Promoción,False
318,972,Evento Far,Property performance PM lead.,2025-05-14,2025-04-12,Torneo,True
319,8447,Evento Order,Remain clear return rest save about current.,2025-05-22,2025-06-04,Torneo,True
320,9559,Evento Chance,Almost leave culture customer worry draw avoid station.,2025-05-24,2025-02-06,Promoción,False
321,7202,Evento Speech,Order after black significant few analysis.,2025-04-05,2025-04-06,Torneo,False
322,14329,Evento Difficult,Century sure site building yourself important large.,2025-02-06,2025-04-01,Torneo,True
323,14313,Evento War,Science rich to look week.,2025-04-01,2025-02-14,Promoción,True
324,10572,Evento Show,Off not answer exist relationship.,2025-04-16,2025-04-04,Torneo,False
325,2108,Evento Natural,Meeting from use exactly weight great white.,2025-02-17,2025-01-07,Torneo,False
326,3641,Evento Expert,Marriage bed throughout official.,2025-03-23,2025-01-31,Torneo,False
327,13003,Evento Administration,Property between deal area skin serve.,2025-03-10,2025-02-17,Torneo,False
328,9970,Evento Meet,Energy likely kitchen practice human.,2025-06-21,2025-04-25,Promoción,False
329,3523,Evento Time,Ability between government day.,2025-02-15,2025-03-25,Promoción,True
330,8929,Evento Administration,Rather morning character difficult affect contain.,2025-05-16,2025-06-27,Promoción,False
331,79,Evento Democrat,Total small energy hot above.,2025-02-08,2025-05-14,Promoción,True
332,11154,Evento Beat,Art form score air physical statement.,2025-03-28,2025-01-20,Promoción,True
333,2893,Evento Arrive,Store plan open candidate officer important positive.,2025-01-13,2025-04-01,Promoción,False
334,8555,Evento Their,Including something point send.,2025-02-03,2025-01-26,Torneo,True
335,2915,Evento Big,Control produce conference alone eat player.,2025-05-22,2025-06-10,Promoción,False
336,8683,Evento Long,Assume environment possible similar own religious rather.,2025-06-02,2025-01-28,Torneo,True
337,11464,Evento Story,Research whole pick product get action.,2025-01-28,2025-03-10,Promoción,True
338,11830,Evento Receive,Me drive society win budget find.,2025-01-19,2025-06-09,Torneo,False
339,8758,Evento Lay,Space news mention training partner standard.,2025-01-10,2025-03-13,Torneo,True
340,7550,Evento Cause,Class stop information discover key explain leg.,2025-03-22,2025-06-07,Promoción,True
341,31,Evento Meet,Go campaign particularly difficult budget.,2025-05-15,2025-05-19,Promoción,False
342,12561,Evento Writer,Let as spring past beyond.,2025-01-27,2025-04-29,Torneo,True
343,2938,Evento Central,Effect on first and.,2025-03-29,2025-04-22,Torneo,True
344,8946,Evento National,Ask skill work.,2025-04-24,2025-06-12,Promoción,False
345,9749,Evento Job,Sit compare huge activity particularly.,2025-05-06,2025-02-05,Torneo,True
346,1773,Evento Tough,Prove product still.,2025-04-27,2025-03-31,Torneo,True
347,4194,Evento Perform,Close program now sell social.,2025-06-04,2025-03-25,Torneo,False
348,5439,Evento Community,Happen could present view.,2025-04-19,2025-03-15,Promoción,False
349,6256,Evento Spend,Analysis management visit later detail choose establish.,2025-04-29,2025-06-22,Promoción,False
350,9476,Evento Many,Hotel model result couple environment information.,2025-01-02,2025-03-18,Promoción,False
351,13169,Evento Focus,Author dream professor ball seem tell.,2025-04-23,2025-02-12,Promoción,True
352,3219,Evento Of,Character area policy especially fill trade since.,2025-04-30,2025-01-13,Promoción,False
353,7790,Evento Field,Prevent treat pay lay huge stop.,2025-01-10,2025-02-06,Promoción,False
354,14759,Evento Range,Imagine memory wonder relate fact consumer.,2025-01-15,2025-04-01,Promoción,True
355,1688,Evento Past,Really cup two peace culture same data.,2025-04-11,2025-01-19,Promoción,False
356,2269,Evento Evening,Candidate evidence hope rise stock.,2025-05-08,2025-01-21,Promoción,False
357,13725,Evento Plan,Three capital article head instead seat particularly.,2025-01-31,2025-03-06,Promoción,True
358,6258,Evento Arm,Population special development.,2025-03-05,2025-01-30,Promoción,True
359,14561,Evento Agree,Public send bit education song.,2025-04-11,2025-03-21,Torneo,False
360,4486,Evento Best,Open it ok rate main war rise.,2025-02-09,2025-03-25,Promoción,False
361,14063,Evento Article,Power suggest father.,2025-02-23,2025-05-25,Torneo,False
362,5317,Evento Run,Before nation must claim.,2025-02-02,2025-03-23,Promoción,False
363,449,Evento Time,Ability true by my agency.,2025-01-16,2025-01-16,Promoción,False
364,1222,Evento Training,Word authority single determine above government organization cost.,2025-02-19,2025-06-13,Promoción,True
365,6628,Evento Line,Reduce chance situation five beyond political whatever team.,2025-01-05,2025-04-08,Promoción,True
366,4335,Evento Mother,Race especially produce environment nothing dinner.,2025-03-31,2025-02-13,Torneo,False
367,6527,Evento Market,Stock author us friend herself letter benefit.,2025-04-11,2025-04-08,Promoción,False
368,12478,Evento Recent,Tonight safe administration nothing team agree.,2025-04-28,2025-06-27,Promoción,True
369,3789,Evento Kind,Ahead hot subject apply travel significant.,2025-02-26,2025-05-15,Torneo,False
370,12374,Evento Say,Education people word close democratic.,2025-06-08,2025-03-23,Promoción,False
371,11410,Evento Should,Assume quickly degree memory nature.,2025-02-23,2025-04-26,Torneo,True
372,9265,Evento Free,Soldier hand be officer century management.,2025-02-14,2025-01-15,Promoción,False
373,14702,Evento Attack,Scene example billion defense determine seven.,2025-03-05,2025-03-01,Torneo,False
374,4238,Evento Sure,Western nice week.,2025-01-13,2025-01-05,Torneo,False
375,8306,Evento Door,Event add network positive.,2025-02-27,2025-01-07,Torneo,True
376,7942,Evento Game,Same somebody sister candidate heart employee.,2025-04-11,2025-04-05,Torneo,False
377,7115,Evento Will,Eye different whatever physical professor head cause.,2025-02-19,2025-04-05,Promoción,False
378,4077,Evento Line,Parent pattern better best position.,2025-03-13,2025-04-02,Torneo,True
379,64,Evento Center,Western return war choose stuff southern floor.,2025-06-09,2025-02-01,Torneo,True
380,13487,Evento Technology,Occur you single camera everything.,2025-03-27,2025-01-12,Promoción,True
381,11317,Evento Wall,Either people happy him wall subject hard.,2025-05-31,2025-03-31,Torneo,False
382,4696,Evento Drive,People record top training.,2025-03-21,2025-01-31,Promoción,True
383,1952,Evento There,Activity fight site imagine position give administration.,2025-05-03,2025-01-15,Torneo,False
384,8873,Evento Hospital,Unit around plan very office bit to.,2025-01-22,2025-06-24,Torneo,True
385,4565,Evento Media,Require range paper nearly table mouth understand.,2025-05-25,2025-01-19,Promoción,False
386,14101,Evento So,Garden must serve account tonight task less up.,2025-01-07,2025-02-12,Torneo,True
387,6972,Evento Ago,Treat best small each.,2025-01-18,2025-04-27,Torneo,False
388,11706,Evento Design,Lawyer star improve decision action stand agree couple.,2025-05-09,2025-06-21,Promoción,True
389,2891,Evento Up,As lot recently idea trade state nice seem.,2025-05-02,2025-05-24,Promoción,True
390,7775,Evento Community,Everyone expert after let.,2025-01-20,2025-06-04,Torneo,False
391,2144,Evento Economic,Tax help road.,2025-02-19,2025-04-19,Promoción,False
392,10867,Evento Whether,Particularly military some nation fish deep.,2025-03-30,2025-01-20,Torneo,False
393,8304,Evento Out,General take myself heavy.,2025-01-25,2025-03-21,Torneo,True
394,7124,Evento Mouth,Environment foot individual.,2025-04-25,2025-06-30,Torneo,True
395,1046,Evento Painting,War part firm quite explain change.,2025-04-12,2025-04-09,Promoción,True
396,9334,Evento Great,News could loss stuff race degree resource.,2025-01-29,2025-01-10,Torneo,True
397,3529,Evento Line,Contain the few send stand.,2025-02-06,2025-06-19,Torneo,False
398,6537,Evento Economy,Gas population here market.,2025-04-22,2025-03-09,Torneo,False
399,11671,Evento Tonight,Majority environment nation throughout chance understand.,2025-01-17,2025-03-13,Torneo,False
400,12255,Evento Letter,Some single win out only.,2025-05-13,2025-04-22,Promoción,True
401,7813,Evento Seven,Appear guess several machine apply.,2025-06-23,2025-03-09,Torneo,False
402,12100,Evento Weight,Half administration add effort whole.,2025-01-22,2025-01-10,Promoción,True
403,10679,Evento Improve,Detail along parent detail manage.,2025-06-07,2025-05-09,Promoción,True
404,1342,Evento Something,Soldier end total strong method concern suffer ask.,2025-03-25,2025-05-03,Promoción,True
405,10193,Evento Live,Enough either air yeah.,2025-06-09,2025-01-12,Torneo,False
406,6859,Evento Of,Least leader perform social.,2025-03-31,2025-01-14,Promoción,False
407,10321,Evento Result,Debate economy themselves talk draw sea notice second.,2025-04-22,2025-03-26,Promoción,False
408,119,Evento Voice,Race song full road politics every present.,2025-05-17,2025-01-15,Torneo,True
409,8583,Evento Weight,Half many order learn can game week.,2025-04-28,2025-05-04,Promoción,True
410,7174,Evento Official,Help quality business seven police conference.,2025-05-14,2025-02-18,Promoción,False
411,125,Evento Every,Season main between there pass.,2025-05-22,2025-04-18,Promoción,True
412,5525,Evento Source,Space edge wall.,2025-01-13,2025-03-22,Torneo,True
413,9270,Evento Bad,The he back physical before population.,2025-04-14,2025-02-11,Promoción,True
414,11121,Evento Amount,Employee before simply.,2025-03-26,2025-06-19,Torneo,True
415,5883,Evento Pressure,By wish mother they opportunity product positive.,2025-05-23,2025-01-07,Promoción,False
416,6639,Evento If,Majority human with.,2025-04-05,2025-02-01,Promoción,True
417,2447,Evento Clear,Others region measure court TV knowledge forget.,2025-04-19,2025-01-27,Promoción,True
418,2430,Evento Especially,Travel what again security.,2025-06-24,2025-05-31,Promoción,True
419,6128,Evento Always,Cover front baby agreement others hope ability.,2025-01-15,2025-02-14,Promoción,False
420,3890,Evento Central,Shoulder college they huge add cut then.,2025-03-06,2025-04-21,Torneo,False
421,5027,Evento Mr,Thing culture fill.,2025-05-06,2025-05-17,Torneo,True
422,9957,Evento Success,Notice bank piece think.,2025-02-06,2025-01-20,Promoción,False
423,1009,Evento Song,Test report true official spring.,2025-01-27,2025-06-01,Torneo,False
424,8067,Evento Cause,Daughter every fund those lose animal truth.,2025-01-19,2025-05-08,Promoción,True
425,1381,Evento Keep,Matter especially myself skin determine involve explain.,2025-05-02,2025-02-28,Promoción,False
426,3184,Evento Goal,Need section weight former.,2025-04-12,2025-05-05,Promoción,False
427,2338,Evento Theory,Save tell and visit.,2025-01-26,2025-06-10,Promoción,False
428,9093,Evento Perform,Own red consider treatment administration stand.,2025-02-16,2025-03-16,Torneo,False
429,3713,Evento Step,Professor evening growth ready.,2025-01-14,2025-01-20,Promoción,True
430,13963,Evento Power,Sure break against consider.,2025-04-28,2025-03-16,Torneo,False
431,11167,Evento Of,Want eight rest behavior.,2025-03-24,2025-03-03,Torneo,False
432,12521,Evento Discover,Serve each bring standard personal suffer property.,2025-03-26,2025-05-23,Torneo,True
433,8014,Evento Position,Treatment campaign through down walk wait.,2025-04-14,2025-01-16,Promoción,False
434,6801,Evento Suddenly,Interesting hit a bag address.,2025-02-17,2025-03-25,Promoción,False
435,13405,Evento Language,Structure fly the none member head cup.,2025-02-11,2025-01-09,Promoción,True
436,12998,Evento Reality,You population work unit.,2025-03-15,2025-01-10,Promoción,True
437,11866,Evento This,Into physical our better exist old politics.,2025-06-17,2025-05-28,Torneo,False
438,7861,Evento Score,Everybody bank culture ready recent.,2025-04-25,2025-01-12,Promoción,True
439,1963,Evento Everyone,Method let difference deep article face.,2025-01-09,2025-03-28,Torneo,False
440,5158,Evento Effect,Head soldier that although finish small return.,2025-02-21,2025-06-24,Promoción,True
441,7490,Evento Walk,Movement provide church guess drive senior.,2025-06-08,2025-05-30,Torneo,False
442,7753,Evento Business,Defense large rule clear.,2025-06-13,2025-01-04,Promoción,True
443,8293,Evento Hit,Themselves hospital family so.,2025-04-20,2025-06-08,Torneo,True
444,512,Evento Next,Involve someone seek personal identify type.,2025-05-09,2025-01-31,Promoción,True
445,8570,Evento Figure,Son whatever focus long after.,2025-04-11,2025-06-20,Promoción,False
446,9454,Evento Soldier,Both may voice purpose in professional partner.,2025-04-30,2025-03-05,Promoción,True
447,2619,Evento Young,Rest our best somebody build.,2025-05-07,2025-05-19,Promoción,True
448,10367,Evento Act,Watch project song turn system gun series control.,2025-05-24,2025-05-20,Torneo,False
449,8777,Evento Cold,Clear partner general fire executive from soon.,2025-03-08,2025-04-01,Promoción,True
450,2075,Evento Standard,Any doctor heart case blood believe water.,2025-04-27,2025-04-02,Promoción,False
451,9934,Evento Campaign,Article campaign skill power.,2025-03-12,2025-05-15,Torneo,False
452,10091,Evento Grow,Daughter scientist writer crime same former.,2025-05-27,2025-05-16,Torneo,True
453,3639,Evento Hundred,Environment Democrat card those able present.,2025-04-21,2025-02-08,Promoción,False
454,13986,Evento Interesting,Serious hit so present.,2025-01-05,2025-05-28,Promoción,True
455,11141,Evento City,Themselves research bill fine huge want.,2025-01-15,2025-05-22,Torneo,False
456,9093,Evento Lot,Education vote as anything close such.,2025-01-19,2025-02-01,Torneo,False
457,5364,Evento Region,Candidate class drop you friend.,2025-06-28,2025-02-06,Torneo,True
458,13379,Evento Prove,Stuff me show born.,2025-06-19,2025-03-23,Promoción,False
459,6412,Evento Commercial,Research approach late station magazine catch capital.,2025-02-26,2025-05-09,Promoción,True
460,12084,Evento Particularly,Culture you all add others cut.,2025-02-15,2025-03-03,Promoción,False
461,4605,Evento Car,His candidate able.,2025-01-01,2025-03-06,Torneo,False
462,3792,Evento Person,Race anyone establish prepare.,2025-05-31,2025-05-16,Torneo,True
463,10751,Evento Practice,We reach Democrat administration.,2025-05-12,2025-04-10,Torneo,False
464,6130,Evento Any,Its performance Congress sometimes matter do.,2025-05-12,2025-02-23,Promoción,False
465,7471,Evento Voice,Less common benefit hot and his attack.,2025-04-27,2025-04-13,Torneo,True
